mpid,formula,num_sites,crystal_system,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,total_atom_number,max_atom_number,min_atom_number,average_atom_number
mp-1040801,LaCrTeO6,9,1,0.209174594,1.2581,-2.3422896,1,8,57,49,20.11111111,16.14814815,8,13,90,77,74.88888889,19.50617284,87,15.9994,138.90547,122.90607,46.05533,40.07457333,15.9994,54.8,2180,2125.2,491.6066667,582.4088889,54.8,3,16,13,13.44444444,3.975308642,16,2,6,4,3,1.333333333,2,66,207,141,97.77777778,42.37037037,66,1.1,3.44,2.34,2.833333333,0.808888889,3.44,1,2,1,1.888888889,0.197530864,2,0,4,4,3.111111111,1.382716049,4,0,10,10,1.777777778,2.543209877,0,0,0,0,0,0,0,3,16,13,6.777777778,2.049382716,6,0,1,1,0.111111111,0.197530864,0,0,2,2,1.555555556,0.691358025,2,0,9,9,1.555555556,2.419753086,0,0,0,0,0,0,0,2,9,7,3.222222222,1.901234568,2,9.105,36.8975,27.7925,15.27564815,9.135452675,9.105,0,0.464,0.464,0.051555556,0.091654321,0,0,0,0,0,0,0,12,229,217,71.88888889,79.85185185,12,4,0.693888666,0.669738907,0.666718099,0.666667687,0.66666667,1.888888889,3.111111111,1.777777778,0,0.278688525,0.459016393,0.262295082,0,TRUE,0.745613369,0.126792548,6.082137664,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,57,8,35.25
mp-1018807,MoSe2,6,6,0.003325393,1.2544,-0.746611449,194,34,42,8,36.66666667,3.555555556,34,50,89,39,76,17.33333333,89,78.96,95.96,17,84.62666667,7.555555556,78.96,494,2896,2402,1294.666667,1067.555556,494,6,16,10,12.66666667,4.444444444,16,4,5,1,4.333333333,0.444444444,4,120,154,34,131.3333333,15.11111111,120,2.16,2.55,0.39,2.42,0.173333333,2.55,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,5,10,5,8.333333333,2.222222222,10,0,0,0,0,0,0,6,16,10,12.66666667,4.444444444,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,15.69,25.92,10.23,22.51,4.546666667,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,229,215,85.66666667,95.55555556,14,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,1.666666667,2.666666667,8.333333333,0,0.131578947,0.210526316,0.657894737,0,TRUE,0.037311127,0.008291361,5.140402839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,42,34,38
mp-1388058,TeWO6,8,7,0.061538641,1.2512,-1.701505196,225,8,74,66,21.75,20.625,8,51,90,39,82.875,7.96875,87,15.9994,183.84,167.8406,50.92955,52.395225,15.9994,54.8,3695,3640.2,593.3075,807.76125,54.8,6,16,10,14.75,2.1875,16,2,6,4,2.875,1.3125,2,66,162,96,87,31.5,66,2.1,3.44,1.34,3.1375,0.45375,3.44,2,2,0,2,0,2,0,4,4,3.5,0.875,4,0,10,10,1.75,2.625,0,0,14,14,1.75,3.0625,0,6,20,14,9,4.5,6,0,0,0,0,0,0,0,2,2,1.75,0.4375,2,0,6,6,0.75,1.3125,0,0,0,0,0,0,0,2,6,4,2.5,0.875,2,9.105,34.76333333,25.65833333,13.18041667,6.113125,9.105,0,0.464,0.464,0.058,0.1015,0,0,0,0,0,0,0,12,229,217,56.625,66.9375,12,3,0.77055175,0.752307707,0.750038576,0.750000765,0.750000002,2,3.5,1.75,1.75,0.222222222,0.388888889,0.194444444,0.194444444,TRUE,0.361670072,0.057880853,6.774590769,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,74,8,44.66666667
mp-1179510,ScCdCu3Se4,9,7,0.097480636,1.2505,-0.780160132,215,21,48,27,32.44444444,4.839506173,34,11,89,78,69.88888889,17.01234568,89,44.955912,112.411,67.455088,73.76054578,13.21072691,78.96,494,1814,1320,939.7255556,472.9795062,494,3,16,13,12.44444444,3.160493827,16,4,5,1,4.111111111,0.197530864,4,120,170,50,132.2222222,11.01234568,120,1.36,2.55,1.19,2.105555556,0.395061728,2.55,1,2,1,1.666666667,0.444444444,2,0,4,4,1.777777778,1.975308642,4,1,10,9,9,1.777777778,10,0,0,0,0,0,0,3,16,13,12.44444444,3.160493827,16,0,1,1,0.333333333,0.444444444,0,0,2,2,0.888888889,0.987654321,2,0,9,9,1,1.777777778,0,0,0,0,0,0,0,0,9,9,2.222222222,1.50617284,2,11.07,25.92,14.85,19.84666667,5.929259259,25.92,0,0.799,0.799,0.355111111,0.394567901,0.799,0,6.35E-06,6.35E-06,7.06E-07,1.25E-06,0,14,225,211,124.3333333,98.07407407,14,4,0.577350269,0.5034061,0.463927178,0.45247833,0.446886097,1.666666667,1.777777778,9,0,0.133928571,0.142857143,0.723214286,0,FALSE,0.298142579,0.041251191,4.902592503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,132,48,21,33
mp-31220,AlSiTe3,10,5,0,1.2504,-0.332382316,162,13,52,39,36.6,18.48,52,73,90,17,84.2,6.96,90,26.9815386,127.6,100.6184614,87.57340772,48.03191074,127.6,722.66,1687,964.34,957.69,291.724,722.66,13,16,3,15,1.2,16,3,5,2,4.2,0.96,5,111,138,27,129.2,10.56,138,1.61,2.1,0.49,1.962,0.1656,2.1,2,2,0,2,0,2,1,4,3,3,1.2,4,0,10,10,6,4.8,10,0,0,0,0,0,0,3,16,13,11,6,16,0,0,0,0,0,0,2,5,3,3,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1.2,2,16.48,34.76333333,18.28333333,28.242,7.8256,34.76333333,0,0.773,0.773,0.433,0.1732,0.464,0,0,0,0,0,0,152,227,75,181.6,35.52,152,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,2,3,6,0,0.181818182,0.272727273,0.545454545,0,FALSE,0.05825901,0.009017322,4.795552283,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,52,13,26.33333333
mp-1572,GaSe,8,6,0.000281219,1.2406,-0.68973749,187,31,34,3,32.5,1.5,31,74,89,15,81.5,7.5,74,69.723,78.96,9.237,74.3415,4.6185,69.723,302.91,494,191.09,398.455,95.545,302.91,13,16,3,14.5,1.5,13,4,4,0,4,0,4,120,122,2,121,1,120,1.81,2.55,0.74,2.18,0.37,1.81,2,2,0,2,0,2,1,4,3,2.5,1.5,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.5,1.5,13,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,18.8575,25.92,7.0625,22.38875,3.53125,18.8575,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,64,50,39,25,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2.5,10,0,0.137931034,0.172413793,0.689655172,0,FALSE,0.127942572,0.031985643,4.305925321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,34,31,32.5
mp-1229065,AlCuSeS,8,3,0.009697448,1.2404,-0.849795612,24,13,34,21,23,8.5,13,64,89,25,78.5,10,64,26.9815386,78.96,51.9784614,50.38813465,20.86486535,26.9815386,388.36,1357.77,969.41,793.4,352.22,388.36,11,16,5,14,2,11,3,4,1,3.5,0.5,3,105,132,27,119.5,7.25,105,1.61,2.58,0.97,2.16,0.405,1.61,1,2,1,1.75,0.375,1,0,4,4,2.25,1.75,0,0,10,10,5,5,0,0,0,0,0,0,0,3,16,13,9,4.5,3,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,1,11.07,25.92,14.85,19.81421875,6.03921875,11.07,0,2.202,2.202,0.75025,0.75025,0,0,0,0,0,0,0,14,225,211,133.5,91.5,14,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,1.75,2.25,5,0,0.194444444,0.25,0.555555556,0,FALSE,0.209607009,0.039890448,4.790161959,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92,34,13,23
mp-1943,GaSe,8,6,1.05E-05,1.2387,-0.690008213,194,31,34,3,32.5,1.5,31,74,89,15,81.5,7.5,74,69.723,78.96,9.237,74.3415,4.6185,69.723,302.91,494,191.09,398.455,95.545,302.91,13,16,3,14.5,1.5,13,4,4,0,4,0,4,120,122,2,121,1,120,1.81,2.55,0.74,2.18,0.37,1.81,2,2,0,2,0,2,1,4,3,2.5,1.5,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.5,1.5,13,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,18.8575,25.92,7.0625,22.38875,3.53125,18.8575,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,64,50,39,25,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2.5,10,0,0.137931034,0.172413793,0.689655172,0,FALSE,0.127942572,0.031985643,4.305925321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,34,31,32.5
mp-998299,RbSeBr3,10,2,0.050724697,1.2364,-1.146139934,11,34,37,3,35.2,0.72,35,4,95,91,75.6,28.64,95,78.96,85.4678,6.5078,80.82796,1.855936,79.904,265.8,494,228.2,320.772,69.2912,265.8,1,17,16,13.6,5.04,17,4,5,1,4.2,0.32,4,120,220,100,140,32,120,0.82,2.96,2.14,2.45,0.652,2.96,1,2,1,1.8,0.32,2,0,5,5,3.8,1.52,5,0,10,10,8,3.2,10,0,0,0,0,0,0,1,17,16,13.6,5.04,17,0,1,1,0.2,0.32,0,0,2,2,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.2,0.32,1,25.92,90.7225,64.8025,41.0165,19.8824,29.48,0,1.457,1.457,1.034,0.5076,1.457,0,0,0,0,0,0,14,229,215,87,56.8,64,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,1.8,3.8,8,0,0.132352941,0.279411765,0.588235294,0,TRUE,0.681744258,0.107819584,5.696986628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,37,34,35.33333333
mp-1222019,MgCdTe2,4,5,0.005458609,1.2345,-0.855700507,160,12,52,40,41,14.5,52,68,90,22,79.5,10.5,90,24.305,127.6,103.295,97.979,36.837,127.6,594.22,923,328.78,740.635,91.1825,722.66,2,16,14,11.5,4.75,16,3,5,2,4.5,0.75,5,138,144,6,140.25,2.25,138,1.31,2.1,0.79,1.8,0.3,2.1,2,2,0,2,0,2,0,4,4,2,2,4,0,10,10,7.5,3.75,10,0,0,0,0,0,0,2,16,14,11.5,4.75,16,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,19.495,34.76333333,15.26833333,27.97791667,6.785416667,34.76333333,0,0.464,0.464,0.232,0.232,0.464,0,0,0,0,0,0,152,194,42,173,21,152,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,2,2,7.5,0,0.173913043,0.173913043,0.652173913,0,TRUE,0.144462198,0.025418059,4.77153427,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112,52,12,37.33333333
mp-1179753,RbCu3SiSe4,9,7,0.153877388,1.2309,-0.52851069,215,14,37,23,30.44444444,4.617283951,34,4,89,85,70,18.66666667,89,28.0855,85.4678,57.3823,68.89236667,12.63243704,78.96,312.46,1687,1374.54,894.3077778,485.128642,494,1,16,15,12.44444444,3.50617284,16,3,5,2,4,0.222222222,4,111,220,109,134.1111111,19.08641975,120,0.82,2.55,1.73,2.068888889,0.427654321,2.55,1,2,1,1.555555556,0.49382716,2,0,4,4,2,1.777777778,4,0,10,10,7.777777778,3.456790123,10,0,0,0,0,0,0,1,16,15,11.33333333,4.148148148,16,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,2,11.07,90.7225,79.6525,27.56138889,14.03580247,25.92,0,0.799,0.799,0.441,0.392,0.799,0,0,0,0,0,0,14,229,215,131.8888889,104.7901235,14,4,0.577350269,0.5034061,0.463927178,0.45247833,0.446886097,1.555555556,2,7.777777778,0,0.137254902,0.176470588,0.68627451,0,FALSE,0.526794252,0.058305134,4.735932042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.444444444,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,37,14,28.5
mp-1025572,WSe2,9,6,0.00553698,1.2289,-0.598082526,187,34,74,40,47.33333333,17.77777778,34,51,89,38,76.33333333,16.88888889,89,78.96,183.84,104.88,113.92,46.61333333,78.96,494,3695,3201,1561,1422.666667,494,6,16,10,12.66666667,4.444444444,16,4,6,2,4.666666667,0.888888889,4,120,162,42,134,18.66666667,120,2.36,2.55,0.19,2.486666667,0.084444444,2.55,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,4,10,6,8,2.666666667,10,0,14,14,4.666666667,6.222222222,0,16,20,4,17.33333333,1.777777778,16,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,6,6,2,2.666666667,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,16.05,25.92,9.87,22.63,4.386666667,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,229,215,85.66666667,95.55555556,14,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,2,2.666666667,8,4.666666667,0.115384615,0.153846154,0.461538462,0.269230769,TRUE,0.008984397,0.001996533,5.341779285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108,74,34,54
mp-11342,GaSe,4,5,0.001448951,1.2233,-0.688569757,160,31,34,3,32.5,1.5,31,74,89,15,81.5,7.5,74,69.723,78.96,9.237,74.3415,4.6185,69.723,302.91,494,191.09,398.455,95.545,302.91,13,16,3,14.5,1.5,13,4,4,0,4,0,4,120,122,2,121,1,120,1.81,2.55,0.74,2.18,0.37,1.81,2,2,0,2,0,2,1,4,3,2.5,1.5,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.5,1.5,13,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,18.8575,25.92,7.0625,22.38875,3.53125,18.8575,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,64,50,39,25,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2.5,10,0,0.137931034,0.172413793,0.689655172,0,FALSE,0.127942572,0.031985643,4.305925321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,34,31,32.5
mp-1215439,ZnGaPSe,4,5,0.030699003,1.2159,-0.649461884,160,15,34,19,27.5,6.25,15,69,89,20,78.75,7.25,69,30.973762,78.96,47.986238,61.2591905,15.14271425,30.973762,302.91,692.68,389.77,451.7225,141.6175,302.91,12,16,4,14,1.5,12,3,4,1,3.75,0.375,3,107,122,15,117.75,5.375,107,1.65,2.55,0.9,2.05,0.32,1.65,2,2,0,2,0,2,0,4,4,2,1.5,0,0,10,10,7.5,3.75,0,0,0,0,0,0,0,5,16,11,11.5,3.25,5,0,0,0,0,0,0,0,5,5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2.5,1.5,0,13.96,25.92,11.96,20.32693452,3.918184524,13.96,0,1.625,1.625,0.606,0.606,0,0,0,0,0,0,0,2,194,192,68.5,62.75,2,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,2,2,7.5,0,0.173913043,0.173913043,0.652173913,0,TRUE,0.183313517,0.028454923,4.702912108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110,34,15,27.5
mp-10680,BaSe,2,7,0.201262085,1.2126,-2.082499696,221,34,56,22,45,11,34,9,89,80,49,40,9,78.96,137.327,58.367,108.1435,29.1835,78.96,494,1000,506,747,253,494,2,16,14,9,7,2,4,6,2,5,1,4,120,215,95,167.5,47.5,120,0.89,2.55,1.66,1.72,0.83,0.89,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,0,0,0,0,0,2,16,14,9,7,2,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,25.92,63.59,37.67,44.755,18.835,25.92,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,229,215,121.5,107.5,14,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,2,5,0,0.222222222,0.222222222,0.555555556,0,TRUE,0.497871894,0.124467973,3.971038846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,56,34,45
